Data_Abertura;Hora_Abertura;Tipo;Motivo;Detalhe_Motivo;Status;Agrupamento;Nome;Porte;Grupo_Economico;UF;Municipio;Sigla
18/09/2022;21:50;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;NÃO INFORMADO;MA;TIMON;SCM
23/06/2022;11:39;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RS;PELOTAS;SCM
09/08/2022;17:27;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;GUARULHOS;SCM
20/08/2022;14:54;Reclamação;Velocidade; ;Em análise;SCM;TIM S.A.;Grande;TIM;SP;CAMPINAS;SCM
27/02/2023;18:46;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;GO;GOIÂNIA;SCM
11/04/2022;21:31;Reclamação;Contrato;Cancelamento não realizado;Em análise;SCM;CLARO S.A.;-;Claro;MG;BELO HORIZONTE;SCM
29/11/2022;11:43;Reclamação;Outros;Outros;Respondida;SCM;CLARO S.A.;Grande;Claro;BA;VITÓRIA DA CONQUISTA;SCM
18/12/2023;08:25;Reclamação;Cobrança;Cobrança indevida;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;RIO DE JANEIRO;SCM
27/06/2022;13:44;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ;DUQUE DE CAXIAS;SCM
20/01/2022;10:47;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;ES;VITÓRIA;SCM
18/06/2023;21:48;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;SP;SOROCABA;SCM
10/01/2022;12:04;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RS;PELOTAS;SCM
01/12/2023;19:18;Reclamação; ;Falha/Interrupção do serviço;Respondida;SCM;TIM S.A.;Grande;TIM;MG;BELO HORIZONTE;SCM
23/04/2022;17:08;Reclamação;Cobrança;-;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PR;LONDRINA;SCM
15/10/2023;07:34;Reclamação;Cobrança;Cobrança indevida;Em análise;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PI;PI - INTERIOR;SCM
01/09/2022;21:47;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;RJ;NITERÓI;SCM
29/10/2022;13:04;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;OI S.A.;Grande;Oi;SP;SÃO PAULO;SCM
20/07/2023;16:03;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RS;CAXIAS DO SUL;SCM
03/01/2023;22:34;Reclamação;Outros;Outros;Pendente;SCM;EMBRATEL S.A.;Grande;Claro;PR;CURITIBA;SCM
17/11/2023;15:43;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;CLARO S.A.;Grande;Claro;CE;CAUCAIA;SCM
01/04/2023;13:02;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;PE;RECIFE;SCM
05/07/2023;20:30;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;TIM S.A.;Grande;TIM;MG;BELO HORIZONTE;SCM
14/07/2022;11:55;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;Telefonica Brasil S.A.;Grande;Vivo;MA;SÃO LUÍS;SCM
31/03/2022;09:25;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MG;BELO HORIZONTE;SCM
04/04/2022;16:56;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;MG;BELO HORIZONTE;SCM
25/08/2022;22:40;Reclamação;Falha;NÃO INFORMADO;Respondida;SCM;TIM S.A.;Grande;TIM;RS;PELOTAS;SCM
07/09/2022;11:28;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;BA;VITÓRIA DA CONQUISTA;SCM
28/09/2022;07:39;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;RIO DE JANEIRO;SCM
24/10/2023;12:02;Reclamação;Outros;Outros;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;ES;VILA VELHA;SCM
21/09/2023;18:14;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;CE;CAUCAIA;SCM
27/09/2022;15:21;Reclamação;Falha;Falha/Interrupção do serviço;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PA;SANTARÉM;SCM
14/03/2022;07:41;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;CAMPINAS;SCM
30/12/2022;19:41;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;BA;SALVADOR;SCM
08/09/2022;15:42;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;OI S.A.;Grande;Oi;PI;PI - INTERIOR;SCM
06/01/2022;21:51;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;AL;AL - INTERIOR;SCM
08/09/2022;19:19;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;RN;RN - INTERIOR;SCM
14/11/2023;12:08;Reclamação;Instalação;Prazo de instalação excedido;Pendente;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;RJ;NOVA IGUAÇU;SCM
29/09/2022;13:00;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;MT;CUIABÁ;SCM
21/10/2022;09:23;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;Claro S.A.;Grande;Claro;RS;CAXIAS DO SUL;SCM
25/10/2022;18:51;Reclamação;Atendimento;Atendimento inadequado;Pendente;SCM;CLARO S/A;Grande;N/A;BA;SALVADOR;SCM
19/02/2022;16:27;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;ES;VITÓRIA;SCM
05/05/2022;11:18;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TIM S.A.;Grande;TIM;RJ;DUQUE DE CAXIAS;SCM
12/03/2022;14:23;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ;DUQUE DE CAXIAS;SCM
07/12/2023;08:27;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;PR;PONTA GROSSA;SCM
04/05/2022;19:12;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SC;SC - INTERIOR;SCM
13/05/2022;19:46;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TIM S.A.;Grande;TIM;MS;TRÊS LAGOAS;SCM
14/10/2022;18:26;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S/A;Grande;Claro;GO;APARECIDA DE GOIÂNIA;SCM
08/11/2023;21:16;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TIM S.A.;Grande;TIM;RJ;RIO DE JANEIRO;SCM
04/05/2022;14:14;Reclamação;Cobrança;N/A;Respondida;SCM;-;Grande;TIM;MG;CONTAGEM;SCM
08/01/2023;08:28;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TIM S.A.;Grande;TIM;MA;TIMON;SCM
13/01/2023;12:58;Reclamação;Falha;Falha/Interrupção do serviço;Pendente;SCM;CLARO S.A.;Grande;Claro;MG;CONTAGEM;SCM
06/06/2022;19:43;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;MS;CAMPO GRANDE;SCM
04/06/2022;11:07;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SCM
13/03/2022;13:51;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;CLARO S.A.;Grande;Claro;MG;UBERLÂNDIA;SCM
07/02/2022;09:01;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;RS;CANOAS;SCM
24/03/2022;08:57;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;MG;JUIZ DE FORA;SCM
20/10/2023;09:42;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;TIM S.A.;Grande;TIM;SP;SANTOS;SCM
09/04/2022;08:25;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;PA;SANTARÉM;SCM
17/09/2023;15:33;Reclamação;NÃO INFORMADO;Velocidade abaixo do contratado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SP;SANTOS;SCM
26/06/2022;13:40;Reclamação;Falha;Falha/Interrupção do serviço;Pendente;SCM;CLARO S/A;Grande;Claro;ES;CARIACICA;SCM
18/10/2022;15:46;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S.A.;Grande;Claro;MG;CONTAGEM;SCM
31/08/2023;19:26;Reclamação;Cobrança;Cobrança indevida;Pendente;SCM;TIM S.A.;Grande;TIM;SP;GUARULHOS;SCM
19/01/2023;07:37;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;PE;PETROLINA;SCM
02/07/2023;07:30;Reclamação;Falha;Falha/Interrupção do serviço;Em análise;SCM;TIM S.A.;Grande;TIM;PA;SANTARÉM;SCM
13/03/2022;22:20;Reclamação;Atendimento;Atendimento inadequado;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SCM
16/11/2023;13:52;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;SC;SC - INTERIOR;SCM
19/04/2023;09:42;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SANTOS;SCM
15/05/2022;16:38;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TIM S.A.;Grande;TIM;PA;SANTARÉM;SCM
19/06/2023;15:44;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;CLARO S.A.;Grande;Claro;RR;RR - INTERIOR;SCM
16/02/2023;13:03;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP;GUARULHOS;SCM
27/09/2022;14:28;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;CLARO S.A.;Grande;Claro;MT;VÁRZEA GRANDE;SCM
12/12/2023;13:11;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;MS;CAMPO GRANDE;SCM
08/01/2023;08:54;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;SP;GUARULHOS;SCM
12/11/2023;18:10;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;RS;PORTO ALEGRE;SCM
03/01/2023;16:56;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;CAMPINAS;SCM
19/01/2022;22:03;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TIM S.A.;Grande;TIM;SP;SOROCABA;SCM
26/09/2023;22:09;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;ES;VILA VELHA;SCM
29/11/2022;17:58;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;PR;LONDRINA;SCM
20/03/2023;20:38;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;DF;BRASÍLIA;SCM
29/08/2022;18:43;Reclamação;Instalação;Prazo de instalação excedido;Pendente;SCM;CLARO S.A.;Grande;Claro;MS;TRÊS LAGOAS;SCM
02/10/2023;18:10;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;OI S.A.;Grande;Oi;DF;CEILÂNDIA;SCM
08/04/2023;14:05;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SC;SC - INTERIOR;SCM
03/11/2022;21:27;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SC;SC - INTERIOR;SCM
09/09/2022;17:11;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;RS;PELOTAS;SCM
03/12/2022;07:23;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RN;RN - INTERIOR;SCM
10/06/2022;22:04;Reclamação;Cobrança;Cobrança indevida;Em análise;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SP;CAMPINAS;SCM
24/09/2023;15:33;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;OI S.A.;Grande;Oi;MG;CONTAGEM;SCM
05/04/2022;20:37;Reclamação;Outros;Outros;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;CE;FORTALEZA;SCM
30/11/2022;18:38;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S/A;Grande;Claro;PI;PI - INTERIOR;SCM
20/08/2023;09:39;Reclamação;Velocidade;NÃO INFORMADO;Em análise;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MG;UBERLÂNDIA;SCM
02/05/2022;20:46;Reclamação;Atendimento;Atendimento inadequado;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;NOVA IGUAÇU;SCM
10/11/2023;14:04;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;Claro S.A.;Grande;Claro;PA;BELÉM;SCM
17/10/2023;07:09;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;AM;PARINTINS;SCM
17/08/2022;19:30;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;ES;VILA VELHA;SCM
27/06/2023;08:14;Reclamação;Falha;Falha/Interrupção do serviço;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SC;SC - INTERIOR;SCM
08/11/2023;16:26;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;SP;SOROCABA;SCM
08/04/2023;12:08;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;OI S.A.;Grande;Oi;SP;CAMPINAS;SCM
02/05/2023;13:50;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;RS;CANOAS;SCM
21/07/2022;16:14;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;ES;VILA VELHA;SCM
17/01/2022;13:13;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;MS;TRÊS LAGOAS;SCM
10/07/2022;12:52;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S/A;Grande;Claro;ES;VITÓRIA;SCM
15/02/2022;11:31;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ;NOVA IGUAÇU;SCM
23/04/2023;07:06;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;BA;VITÓRIA DA CONQUISTA;SCM
20/01/2023;10:31;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;Tim S.A.;Grande;TIM;RJ;NITERÓI;SCM
09/11/2023;11:18;Reclamação;Falha;Falha/Interrupção do serviço;Em análise;SCM;OI S.A.;Grande;Oi;SP;GUARULHOS;SCM
01/12/2023;15:09;Reclamação;Cobrança;Cobrança indevida;Pendente;SCM;TIM S.A.;Grande;TIM;PI;PI - INTERIOR;SCM
24/07/2023;13:12;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;PA;MARABÁ;SCM
07/08/2023;19:02;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;SP;CAMPINAS;SCM
02/08/2022;07:52;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM S.A.;Grande;TIM;RO;RO - INTERIOR;SCM
27/03/2023;07:38;Reclamação;Falha;Falha/Interrupção do serviço;Em análise;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;CAMPINAS;SCM
31/10/2022;12:16;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP;CAMPINAS;SCM
20/03/2022;17:09;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;OI S.A.;Grande;Oi;MG;BELO HORIZONTE;SCM
15/06/2022;12:53;Reclamação;-;Velocidade abaixo do contratado;Pendente;SCM;TIM S.A.;Grande;TIM;PA;MARABÁ;SCM
30/08/2023;16:50;Reclamação;Falha;Falha/Interrupção do serviço;Em análise;SCM;EMBRATEL S.A.;Grande;Claro;SP;SOROCABA;SCM
04/02/2023;09:31;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MS;CAMPO GRANDE;SCM
17/09/2022;17:33;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S/A;NÃO INFORMADO;Claro;RJ;NOVA IGUAÇU;SCM
04/01/2022;09:44;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TIM S.A.;Grande;TIM;MA;IMPERATRIZ;SCM
30/07/2023;13:25;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;TO;TO - INTERIOR;SCM
08/05/2023;08:16;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;CAMPINAS;SCM
19/05/2023;22:00;Reclamação;Instalação;N/A;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MG;BELO HORIZONTE;SCM
23/08/2023;17:52;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;MT;CUIABÁ;SCM
05/10/2022;15:22;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;MG;BELO HORIZONTE;SCM
02/11/2023;17:58;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;OI S.A.;Grande;Oi;TO;TO - INTERIOR;SCM
02/07/2022;15:35;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;Tim S.A.;Grande;TIM;SP;SANTOS;SCM
10/12/2023;22:58;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TIM S.A.;Grande;TIM;ES;VITÓRIA;SCM
30/01/2023;21:29;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;GO;GOIÂNIA;SCM
18/09/2022;09:56;Reclamação;Contrato;Cancelamento não realizado;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PA;MARABÁ;SCM
11/01/2023;08:48;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SCM
05/02/2022;09:04;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;PI;PI - INTERIOR;SCM
10/01/2022;07:28;Reclamação;Falha;Falha/Interrupção do serviço;Pendente;SCM;TIM S.A.;Grande;TIM;MT;CUIABÁ;SCM
05/09/2023;10:44;Reclamação;Falha;Falha/Interrupção do serviço;Em análise;SCM;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;GO;APARECIDA DE GOIÂNIA;SCM
15/03/2023;13:15;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SOROCABA;SCM
17/04/2022;13:34;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;CLARO S.A.;Grande;Claro;PE;CARUARU;SCM
05/05/2022;08:31;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;N/A;Pequeno;Sercomtel;RN;RN - INTERIOR;SCM
26/05/2023;22:42;Reclamação;Cobrança;Cobrança indevida;Em análise;SCM;TIM S.A.;Grande;TIM;MS;CAMPO GRANDE;SCM
04/10/2022;12:53;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RS;CAXIAS DO SUL;SCM
07/03/2023;19:57;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MG;JUIZ DE FORA;SCM
22/10/2022;11:18;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM S.A.;Grande;TIM;GO;ANÁPOLIS;SCM
21/10/2022;11:14;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;N/A;Grande;TIM;RS;CAXIAS DO SUL;SCM
20/07/2022;15:05;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;SP;CAMPINAS;SCM
04/04/2022;15:59;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM S.A.;Grande;TIM;MA;TIMON;SCM
06/12/2023;17:54;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;NOVA IGUAÇU;SCM
30/10/2023;21:19;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;RJ;NOVA IGUAÇU;SCM
21/08/2022;08:31;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MS;TRÊS LAGOAS;SCM
10/11/2023;09:30;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM S.A.;Grande;TIM;PA;MARABÁ;SCM
19/04/2022;11:48;Reclamação;Atendimento;Atendimento inadequado;Em análise;SCM;OI S.A.;Grande;Oi;CE;SOBRAL;SCM
19/07/2023;13:43;Reclamação;Cobrança;Cobrança indevida;Pendente;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;AL;AL - INTERIOR;SCM
28/09/2022;18:02;Reclamação;Outros;Outros;Respondida;SCM;OI S.A.;Grande;Oi;RS;CAXIAS DO SUL;SCM
03/02/2022;14:58;Reclamação;Atendimento;Atendimento inadequado;Pendente;SCM;OI S.A.;Grande;Oi;SC;SC - INTERIOR;SCM
19/12/2022;21:29;Reclamação;Falha;Falha/Interrupção do serviço;Em análise;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;RS;PELOTAS;SCM
14/09/2022;16:35;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;OI S.A.;Grande;Oi;PE;CARUARU;SCM
25/04/2022;12:52;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;-;RJ;NOVA IGUAÇU;SCM
28/05/2022;17:12;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S/A;Grande;Claro;SP;SANTOS;SCM
06/12/2023;07:27;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;CAMPINAS;SCM
21/06/2022;14:03;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;OI S.A.;Grande;Oi;SC;SC - INTERIOR;SCM
17/05/2022;21:02;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SOROCABA;SCM
19/04/2023;21:09;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;GO;APARECIDA DE GOIÂNIA;SCM
21/12/2022;08:31;Reclamação;Cobrança;N/A;Respondida;SCM;CLARO S.A.;Grande;Claro;SP;SANTOS;SCM
12/09/2022;19:27;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S/A;Grande;Claro;SP;CAMPINAS;SCM
14/02/2022;17:47;Reclamação;Velocidade;Velocidade abaixo do contratado;Pendente;SCM;EMBRATEL S.A.;Grande;Claro;RJ;NOVA IGUAÇU;SCM
01/06/2023;22:41;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;CLARO S/A;Grande;Claro;SP;CAMPINAS;SCM
22/10/2022;18:30;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ;NITERÓI;SCM
02/09/2023;15:45;Reclamação;Instalação;Prazo de instalação excedido;Pendente;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;-;PA;ANANINDEUA;SCM
13/04/2022;10:57;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;CLARO S.A.;Grande;Claro;BA;FEIRA DE SANTANA;SCM
09/12/2022;15:15;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;BA;SALVADOR;SCM
05/01/2023;18:39;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;BA;VITÓRIA DA CONQUISTA;SCM
13/07/2022;07:53;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;PR;LONDRINA;SCM
23/02/2023;08:37;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;DF;CEILÂNDIA;SCM
17/05/2023;16:30;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM S.A.;Grande;TIM;RJ;DUQUE DE CAXIAS;SCM
24/10/2023;12:20;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PA;SANTARÉM;SCM
02/03/2023;14:57;Reclamação;Velocidade;Velocidade abaixo do contratado;Em análise;SCM;Telefonica Brasil S.A.;Grande;Vivo;SC;SC - INTERIOR;SCM
04/03/2023;09:32;Reclamação;Cobrança;Cobrança indevida;Pendente;SCM;CLARO S.A.;Grande;Claro;PB;PB - INTERIOR;SCM
