Data_Abertura;Hora_Abertura;Tipo;Motivo;Detalhe_Motivo;Status;Agrupamento;Nome;Porte;Grupo_Economico;UF;Municipio;Sigla
02/01/2023;07:16;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;BA;SALVADOR;SMP
18/09/2022;21:03;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;RJ;NITERÓI;SMP
13/03/2023;15:24;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;MA;SÃO LUÍS;SMP
02/08/2023;20:56;Reclamação; ;Atendimento ao cliente;Respondida;SMP;CLARO S.A.;Grande;Claro;RS;PELOTAS;SMP
07/06/2023;15:14;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TIM S.A.;Grande;TIM;PE;PETROLINA;SMP
13/07/2022;07:39;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;AM;PARINTINS;SMP
06/02/2023;20:15;Reclamação;Outros;Outros;Respondida;SMP;CLARO S.A.;Grande;NÃO INFORMADO;SP;GUARULHOS;SMP
01/12/2023;08:24;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TIM S.A.;Grande;TIM;PB;PB - INTERIOR;SMP
02/10/2022;18:48;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;OI S.A.;Grande;Oi;MG;BELO HORIZONTE;SMP
04/03/2022;13:24;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;CLARO S.A.;Grande;Claro;PB;PB - INTERIOR;SMP
22/04/2022;15:10;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;PB;PB - INTERIOR;SMP
02/12/2023;17:41;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;SC;SC - INTERIOR;SMP
24/08/2023;17:46;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;TELEFONICA BRASIL S.A.; ;Vivo;PA;ANANINDEUA;SMP
19/02/2022;11:49;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;OI S.A.;Grande;Oi;PE;RECIFE;SMP
25/01/2023;18:16;Reclamação;Internet;Velocidade de internet móvel abaixo;Pendente;SMP;EMBRATEL S.A.;Grande;Claro;RJ;DUQUE DE CAXIAS;SMP
01/03/2023;07:16;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;GUARULHOS;SMP
04/10/2022;10:56;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PR;MARINGÁ;SMP
27/05/2023;21:36;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;CAMPINAS;SMP
13/06/2023;13:25;Reclamação;Atendimento;Atendimento ao cliente;Pendente;SMP;CLARO S.A.;Grande;Claro;AL;AL - INTERIOR;SMP
06/11/2023;22:24;Reclamação;Outros;Outros;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;MG;BELO HORIZONTE;SMP
19/05/2023;20:28;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;SP;CAMPINAS;SMP
08/09/2022;15:05;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;CLARO S.A.;Grande;Claro;PR;MARINGÁ;SMP
27/11/2022;11:43;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RO;RO - INTERIOR;SMP
16/05/2022;18:59;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TIM S.A.;Grande;TIM;SP;SANTOS;SMP
07/09/2022;10:33;Reclamação;Outros;Outros;Em análise;SMP;TIM S.A.;Grande;TIM;CE;FORTALEZA;SMP
09/02/2023;17:50;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;OI S.A.;Grande;Oi;SE;SE - INTERIOR;SMP
02/02/2022;11:20;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;SÃO PAULO;SMP
05/05/2022;21:27;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SMP
14/07/2023;15:07;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;Grande;Claro;SC;SC - INTERIOR;SMP
15/01/2022;11:14;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;N/A;PR;CURITIBA;SMP
04/10/2023;14:30;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande; ;MG;UBERLÂNDIA;SMP
14/08/2022;09:05;Reclamação;Atendimento;N/A;Respondida;SMP;TIM S.A.;Grande;TIM;SP;CAMPINAS;SMP
29/08/2022;16:57;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;TIM S.A.;Grande;TIM;MG;CONTAGEM;SMP
27/07/2023;21:55;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;CLARO S.A.;Grande;Claro;RR;RR - INTERIOR;SMP
18/04/2023;12:14;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;OI S.A.;Grande;Oi;SP;SANTOS;SMP
13/07/2022;17:42;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;MG;JUIZ DE FORA;SMP
26/11/2023;09:33;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;Grande;Claro;CE;FORTALEZA;SMP
29/05/2023;20:00;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;MG;BELO HORIZONTE;SMP
28/03/2023;12:30;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;Claro S.A.;Grande;Claro;SP;GUARULHOS;SMP
20/10/2023;21:54;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;PR;PONTA GROSSA;SMP
06/06/2022;11:33;Reclamação;Qualidade;NÃO INFORMADO;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;PR;LONDRINA;SMP
28/06/2023;12:56;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;CLARO S.A.;Grande;Claro;SP;CAMPINAS;SMP
19/06/2023;20:27;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PA;MARABÁ;SMP
04/06/2022;11:05;Reclamação;Internet;Velocidade de internet móvel abaixo;Em análise;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;DUQUE DE CAXIAS;SMP
11/07/2023;21:29;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TIM S.A.;Grande;TIM;MS;CAMPO GRANDE;SMP
19/11/2022;19:09;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;CE;SOBRAL;SMP
13/06/2023;22:20;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;MA;SÃO LUÍS;SMP
18/04/2022;12:13;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S/A;Grande;Claro;RS;CANOAS;SMP
07/12/2023;18:17;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TIM S.A.;Grande;TIM;SP;SOROCABA;SMP
15/02/2022;12:18;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;PR;LONDRINA;SMP
13/07/2022;07:56;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;OI S.A.;Grande;Oi;RS;PELOTAS;SMP
28/12/2022;14:22;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;MA;SÃO LUÍS;SMP
30/08/2022;13:33;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TIM S.A.;Grande;TIM;RS;CANOAS;SMP
31/07/2022;11:23;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Em análise;SMP;CLARO S.A.;Grande;Claro;BA;FEIRA DE SANTANA;SMP
29/09/2022;10:46;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;TIM S.A.;Grande;TIM;SP;SÃO PAULO;SMP
08/08/2022;19:18;Reclamação;Internet;Velocidade de internet móvel abaixo;Pendente;SMP;Claro S.A.;Grande;Claro;SP;SOROCABA;SMP
23/01/2023;09:27;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;EMBRATEL S.A.;Grande;Claro;RJ;NOVA IGUAÇU;SMP
25/10/2023;21:48;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;NOVA IGUAÇU;SMP
06/10/2022;13:39;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;MT;VÁRZEA GRANDE;SMP
30/07/2023;12:13;Reclamação;-;Portabilidade numérica não efetivada;Respondida;SMP;OI S.A.;Grande;Oi;AM;ITACOATIARA;SMP
24/03/2023;08:35;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;MA;TIMON;SMP
23/09/2022;13:37;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;NÃO INFORMADO;Grande;TIM;SP;SANTOS;SMP
14/10/2022;10:53;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;DF;TAGUATINGA;SMP
01/12/2022;22:02;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;SC;SC - INTERIOR;SMP
16/08/2023;09:28;Reclamação;Internet;Velocidade de internet móvel abaixo;Em análise;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SMP
16/05/2022;14:36;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Em análise;SMP;CLARO S.A.;Grande;Claro;BA;VITÓRIA DA CONQUISTA;SMP
19/05/2022;18:24;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;BA;FEIRA DE SANTANA;SMP
10/03/2023;16:47;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PE;PETROLINA;SMP
10/09/2022;12:18;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TIM S.A.;Grande;TIM;SP;SÃO PAULO;SMP
13/01/2023;19:20;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;OI S.A.;Grande;Oi;GO;ANÁPOLIS;SMP
27/07/2022;17:31;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;BA;FEIRA DE SANTANA;SMP
06/09/2022;14:41;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;SANTOS;SMP
23/04/2023;18:13;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Em análise;SMP;OI S.A.;N/A;Oi;RJ;RIO DE JANEIRO;SMP
26/10/2023;07:56;Reclamação;Outros;Outros;Em análise;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;GUARULHOS;SMP
15/08/2023;09:13;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;OI S.A.;Grande;Oi;MA;IMPERATRIZ;SMP
08/01/2022;13:15;Reclamação;Atendimento;Atendimento ao cliente;Pendente;SMP;TIM S.A.;Grande;TIM;CE;SOBRAL;SMP
19/09/2023;17:24;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TIM S.A.;Grande;TIM;SP;GUARULHOS;SMP
14/04/2023;21:01;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;Claro S/A;Grande;Claro;MA;TIMON;SMP
16/12/2023;10:30;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SMP
29/03/2022;08:47;Reclamação;Internet;Velocidade de internet móvel abaixo;Pendente;SMP;CLARO S.A.;Grande;Claro;RN;RN - INTERIOR;SMP
02/02/2022;10:23;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;OI S.A.;Grande;Oi;MG;CONTAGEM;SMP
30/11/2023;19:23;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;MG;UBERLÂNDIA;SMP
05/11/2023;14:11;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;EMBRATEL S.A.;Grande;Claro;BA;FEIRA DE SANTANA;SMP
16/12/2023;13:28;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;Claro S.A.;Grande;Claro;RJ;NOVA IGUAÇU;SMP
17/11/2023;11:48;Reclamação; ;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;BA;VITÓRIA DA CONQUISTA;SMP
11/08/2023;19:29;Reclamação;Internet;Velocidade de internet móvel abaixo;Pendente;SMP;CLARO S.A.;Grande;Claro;SP;SANTOS;SMP
26/04/2022;14:39;Reclamação;Qualidade;NÃO INFORMADO;Respondida;SMP;CLARO S.A.;Grande;Claro;TO;TO - INTERIOR;SMP
17/08/2023;08:46;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;OI S.A.;Grande;Oi;PI;PI - INTERIOR;SMP
31/10/2022;22:16;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;EMBRATEL S.A.;-;Claro;MG;JUIZ DE FORA;SMP
16/10/2022;17:16;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;OI S.A.;Grande;Oi;SP;SANTOS;SMP
09/08/2023;20:31;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;TIM S.A.;Grande;TIM;RN;RN - INTERIOR;SMP
16/11/2022;13:37;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SP;SOROCABA;SMP
03/07/2022;11:26;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;-;Grande;Claro;AM;MANAUS;SMP
07/02/2023;08:29;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;CLARO S.A.;Grande;Claro;MA;TIMON;SMP
19/05/2023;21:35;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Em análise;SMP;CLARO S.A.;Grande;Claro;RJ;NOVA IGUAÇU;SMP
16/07/2023;18:54;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;EMBRATEL S.A.;Grande;Claro;CE;SOBRAL;SMP
23/11/2023;10:49;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;Grande;Claro;DF;TAGUATINGA;SMP
02/11/2022;21:02;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;SANTOS;SMP
25/07/2023;17:05;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;Grande;Claro;RJ;NOVA IGUAÇU;SMP
08/02/2023;20:28;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;BA;SALVADOR;SMP
19/05/2023;20:41;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SP;SÃO PAULO;SMP
21/09/2023;12:24;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;SP;CAMPINAS;SMP
06/05/2022;15:01;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;RS;CAXIAS DO SUL;SMP
26/11/2022;16:59;Reclamação;Internet;Velocidade de internet móvel abaixo;Em análise;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PA;MARABÁ;SMP
20/04/2023;12:10;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;Claro S.A.;Grande;Claro;SE;SE - INTERIOR;SMP
08/05/2022;16:46;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;OI S.A.;Grande;Oi;BA;VITÓRIA DA CONQUISTA;SMP
26/03/2023;11:50;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;Telefonica Brasil S.A.;Grande;Vivo;RJ;NOVA IGUAÇU;SMP
24/02/2022;08:06;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;Grande;Claro;MT;SINOP;SMP
03/08/2022;08:05;Reclamação;Atendimento;Atendimento ao cliente;Em análise;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;GUARULHOS;SMP
04/04/2023;20:36;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;CLARO S.A.;Grande;Claro;SP;CAMPINAS;SMP
11/06/2023;19:52;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SP;GUARULHOS;SMP
18/04/2023;22:22;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;CLARO S.A.;Grande;Claro;RJ;RIO DE JANEIRO;SMP
01/04/2023;18:05;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;MG;UBERLÂNDIA;SMP
03/02/2023;22:16;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Em análise;SMP;TIM S.A.;Grande;TIM;RJ;DUQUE DE CAXIAS;SMP
14/12/2022;12:59;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;GUARULHOS;SMP
15/07/2023;10:12;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;RIO DE JANEIRO;SMP
27/12/2022;16:04;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;CLARO S.A.;Grande;Claro;PR;PONTA GROSSA;SMP
21/01/2022;21:07;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SE;SE - INTERIOR;SMP
30/12/2023;10:35;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;RO;RO - INTERIOR;SMP
25/02/2022;18:15;Reclamação;Internet;Velocidade de internet móvel abaixo;Pendente;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;RJ;DUQUE DE CAXIAS;SMP
01/05/2022;08:35;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;GO;GOIÂNIA;SMP
17/10/2022;17:34;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;PR;MARINGÁ;SMP
03/06/2022;16:14;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;MG;JUIZ DE FORA;SMP
25/11/2023;18:00;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;OI S.A.;Grande;Oi;MS;DOURADOS;SMP
04/11/2022;13:12;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;Oi S.A.;Grande;Oi;PR;PONTA GROSSA;SMP
16/07/2022;13:31;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Em análise;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;CAMPINAS;SMP
14/02/2022;14:45;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;CLARO S.A.;Grande;Claro;RJ;NITERÓI;SMP
15/09/2022;15:55;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;OI S.A.;Grande;Oi;ES;VILA VELHA;SMP
20/10/2022;17:47;Reclamação; ;Queda de sinal / cobertura inadequada;Respondida;SMP;TIM S.A.;Grande;TIM;SP;GUARULHOS;SMP
11/06/2022;20:31;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PE;CARUARU;SMP
08/05/2023;08:34;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;CLARO S.A.;Grande;Claro;PE;RECIFE;SMP
05/01/2022;22:17;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Em análise;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;NITERÓI;SMP
24/11/2023;11:05;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;PE;CARUARU;SMP
03/05/2022;21:06;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;CLARO S.A.;Grande;Claro;GO;APARECIDA DE GOIÂNIA;SMP
03/10/2023;12:26;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PE;CARUARU;SMP
28/02/2023;08:05;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TIM S.A.;Grande;TIM;MG;CONTAGEM;SMP
28/10/2023;09:44;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Em análise;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;MA;SÃO LUÍS;SMP
03/01/2022;20:38;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;EMBRATEL S.A.;Grande;Claro;SP;CAMPINAS;SMP
17/11/2022;15:40;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RS;CAXIAS DO SUL;SMP
02/11/2023;13:17;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RS;PELOTAS;SMP
23/06/2022;17:44;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;TIM S.A.;Grande;TIM;CE;CAUCAIA;SMP
08/10/2022;09:39;Reclamação;Outros;Outros;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ;DUQUE DE CAXIAS;SMP
29/12/2023;20:59;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;SÃO PAULO;SMP
20/08/2022;11:46;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;Claro S.A.;Grande;Claro;PR;LONDRINA;SMP
04/07/2022;07:15;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;SOROCABA;SMP
15/10/2022;16:39;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;TIM S.A.;Grande;TIM;RN;RN - INTERIOR;SMP
18/09/2022;22:02;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;TIM S.A.;Grande;TIM;BA;VITÓRIA DA CONQUISTA;SMP
19/01/2023;14:16;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;SP;SÃO PAULO;SMP
26/07/2023;14:18;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;CLARO S.A.;Grande;Claro;RJ;RIO DE JANEIRO;SMP
24/02/2023;10:44;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;DF;BRASÍLIA;SMP
17/10/2023;07:39;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;TIM;GO;GOIÂNIA;SMP
11/03/2023;10:04;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;RS;PORTO ALEGRE;SMP
13/12/2023;07:54;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;CLARO S.A.;Grande;Claro;SP;CAMPINAS;SMP
05/06/2023;17:01;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;TIM S.A.;Grande;-;SP;SANTOS;SMP
29/05/2022;07:49;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;GO;GOIÂNIA;SMP
08/02/2023;15:11;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;MG;CONTAGEM;SMP
17/11/2022;16:10;Reclamação;Internet;Velocidade de internet móvel abaixo;Pendente;SMP;SERCOMTEL S.A. - TELECOMUNICAÇÕES;Pequeno;Sercomtel;RS;PELOTAS;SMP
16/11/2023;18:47;Reclamação;Internet;Velocidade de internet móvel abaixo;Pendente;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SP;CAMPINAS;SMP
28/03/2022;08:03;Reclamação;Atendimento;Atendimento ao cliente;Respondida;SMP;TIM S.A.;Grande;TIM;AP;AP - INTERIOR;SMP
10/07/2023;17:20;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Respondida;SMP;EMBRATEL S.A.;Grande;Claro;PR;LONDRINA;SMP
18/12/2023;16:44;Reclamação;Portabilidade;Portabilidade numérica não efetivada;Respondida;SMP;TELEFONICA BRASIL S.A.;Grande;Vivo;PR;PONTA GROSSA;SMP
01/01/2022;21:49;Reclamação;Cobrança;Cobrança indevida / surpresa na fatura;Pendente;SMP;EMBRATEL S.A.;Grande;Claro;MG;BELO HORIZONTE;SMP
28/12/2023;13:27;Reclamação;Internet;Velocidade de internet móvel abaixo;Respondida;SMP;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SE;SE - INTERIOR;SMP
13/05/2023;16:41;Reclamação;Qualidade;Queda de sinal / cobertura inadequada;Pendente;SMP;TELEFONICA BRASIL S.A.;Grande; ;RN;RN - INTERIOR;SMP
