id_reclamacao,id_data,id_operadora,id_uf,id_tipo,status,sigla_servico,qtd
6194,406,1,12,33,Em Análise,SMP,1
6195,570,2,14,33,Respondida,SMP,1
6196,69,1,5,31,Respondida,SMP,1
6197,357,4,24,5,Respondida,SMP,1
6198,163,4,5,5,Respondida,SMP,1
6199,385,4,13,5,Respondida,SMP,1
6200,484,4,17,31,Em Análise,SMP,1
6201,88,4,10,31,Respondida,SMP,1
6202,511,4,6,5,Respondida,SMP,1
6203,224,1,8,31,Pendente,SMP,1
6204,596,4,6,5,Respondida,SMP,1
6205,85,4,13,5,Respondida,SMP,1
6206,9,4,26,5,Respondida,SMP,1
6207,495,1,25,33,Respondida,SMP,1
6208,205,4,25,5,Pendente,SMP,1
6209,325,4,13,33,Respondida,SMP,1
6210,277,1,16,19,Respondida,SMP,1
6211,705,2,17,5,Pendente,SMP,1
6212,564,2,10,3,Respondida,SMP,1
6213,725,5,25,31,Respondida,SMP,1
6214,469,4,19,14,Respondida,SMP,1
6215,169,4,13,5,Respondida,SMP,1
6216,434,4,25,5,Em Análise,SMP,1
6217,636,1,8,1,Pendente,SMP,1
6218,65,4,26,31,Respondida,SMP,1
6219,677,4,9,14,Pendente,SMP,1
6220,168,4,20,14,Pendente,SMP,1
6221,261,4,16,5,Respondida,SMP,1
6222,303,5,21,29,Respondida,SMP,1
6223,87,1,8,14,Respondida,SMP,1
6224,332,1,10,33,Respondida,SMP,1
6225,432,4,4,19,Respondida,SMP,1
6226,302,4,9,31,Respondida,SMP,1
6227,490,4,25,5,Respondida,SMP,1
6228,708,1,25,5,Pendente,SMP,1
6229,324,4,20,33,Respondida,SMP,1
6230,378,4,25,5,Pendente,SMP,1
6231,436,4,25,5,Respondida,SMP,1
6232,684,1,12,14,Respondida,SMP,1
6233,288,5,13,33,Pendente,SMP,1
6234,560,1,25,14,Respondida,SMP,1
6235,455,4,21,14,Respondida,SMP,1
6236,711,1,13,33,Em Análise,SMP,1
6237,705,4,17,5,Respondida,SMP,1
6238,570,4,10,14,Respondida,SMP,1
6239,390,1,13,31,Respondida,SMP,1
6240,571,4,12,14,Respondida,SMP,1
6241,272,4,25,33,Em Análise,SMP,1
6242,336,4,7,5,Respondida,SMP,1
6243,720,4,16,14,Respondida,SMP,1
6244,191,4,4,14,Respondida,SMP,1
6245,170,1,25,14,Respondida,SMP,1
6246,420,4,13,5,Respondida,SMP,1
6247,470,1,13,5,Respondida,SMP,1
6248,175,1,25,14,Respondida,SMP,1
6249,561,2,9,5,Pendente,SMP,1
6250,713,4,5,14,Respondida,SMP,1
6251,135,4,13,33,Respondida,SMP,1
6252,646,5,25,33,Respondida,SMP,1
6253,147,4,13,5,Respondida,SMP,1
6254,635,4,26,25,Em Análise,SMP,1
6255,312,2,13,29,Pendente,SMP,1
6256,524,4,20,31,Respondida,SMP,1
6257,689,4,21,33,Respondida,SMP,1
6258,115,5,4,33,Respondida,SMP,1
6259,351,1,13,5,Respondida,SMP,1
6260,590,4,17,31,Respondida,SMP,1
6261,11,4,13,31,Respondida,SMP,1
6262,636,2,19,14,Respondida,SMP,1
6263,407,5,21,14,Respondida,SMP,1
6264,720,2,7,33,Em Análise,SMP,1
6265,145,1,19,33,Respondida,SMP,1
6266,422,5,19,14,Pendente,SMP,1
6267,446,5,19,33,Respondida,SMP,1
6268,367,6,25,5,Respondida,SMP,1
6269,572,1,25,5,Respondida,SMP,1
6270,302,5,12,33,Pendente,SMP,1
6271,321,1,5,32,Pendente,SMP,1
6272,391,4,11,33,Respondida,SMP,1
6273,606,1,13,25,Em Análise,SMP,1
6274,314,5,7,31,Em Análise,SMP,1
6275,214,1,25,33,Respondida,SMP,1
6276,516,2,14,14,Em Análise,SMP,1
6277,670,1,19,31,Pendente,SMP,1
6278,657,4,25,5,Em Análise,SMP,1
6279,130,1,10,29,Respondida,SMP,1
6280,74,5,7,14,Em Análise,SMP,1
6281,723,5,15,5,Respondida,SMP,1
6282,573,4,21,31,Respondida,SMP,1
6283,462,3,24,14,Respondida,SMP,1
6284,372,5,25,14,Respondida,SMP,1
6285,552,4,7,31,Respondida,SMP,1
6286,26,5,6,31,Em Análise,SMP,1
6287,583,1,9,31,Respondida,SMP,1
6288,643,4,5,5,Respondida,SMP,1
6289,196,5,9,29,Respondida,SMP,1
6290,596,4,1,29,Respondida,SMP,1
6291,630,4,17,1,Em Análise,SMP,1
6292,692,2,25,29,Respondida,SMP,1
6293,217,1,17,14,Respondida,SMP,1
6294,681,2,16,1,Respondida,SMP,1
6295,632,5,5,33,Pendente,SMP,1
6296,53,1,27,1,Pendente,SMP,1
6297,505,4,25,31,Respondida,SMP,1
6298,11,4,25,5,Respondida,SMP,1
6299,571,5,19,25,Respondida,SMP,1
6300,104,5,27,5,Respondida,SMP,1
6301,579,1,19,33,Respondida,SMP,1
6302,666,4,7,5,Em Análise,SMP,1
6303,291,4,20,29,Pendente,SMP,1
6304,474,4,17,14,Pendente,SMP,1
6305,114,2,21,14,Respondida,SMP,1
6306,506,4,25,13,Respondida,SMP,1
6307,150,5,19,1,Em Análise,SMP,1
6308,23,4,21,5,Respondida,SMP,1
6309,58,4,18,14,Respondida,SMP,1
6310,671,6,15,33,Pendente,SMP,1
6311,365,1,25,14,Respondida,SMP,1
6312,595,4,17,33,Respondida,SMP,1
6313,729,2,8,5,Respondida,SMP,1
6314,275,4,5,33,Respondida,SMP,1
6315,142,4,16,5,Respondida,SMP,1
6316,414,3,25,5,Respondida,SMP,1
6317,86,5,25,5,Em Análise,SMP,1
6318,440,1,15,5,Pendente,SMP,1
6319,632,4,13,31,Respondida,SMP,1
6320,588,4,16,1,Pendente,SMP,1
6321,342,2,25,33,Respondida,SMP,1
6322,673,4,25,33,Respondida,SMP,1
6323,542,3,20,14,Respondida,SMP,1
6324,673,1,9,1,Respondida,SMP,1
6325,478,4,25,5,Respondida,SMP,1
6326,466,4,9,14,Respondida,SMP,1
6327,307,4,25,14,Em Análise,SMP,1
6328,98,4,14,33,Em Análise,SMP,1
6329,265,4,17,1,Respondida,SMP,1
6330,86,4,19,14,Respondida,SMP,1
6331,560,4,14,29,Respondida,SMP,1
6332,98,5,25,5,Respondida,SMP,1
6333,43,4,19,5,Pendente,SMP,1
6334,30,1,5,5,Respondida,SMP,1
6335,273,4,8,33,Respondida,SMP,1
6336,532,5,19,5,Respondida,SMP,1
6337,402,4,25,5,Respondida,SMP,1
6338,634,4,27,5,Em Análise,SMP,1
6339,45,4,19,31,Respondida,SMP,1
6340,41,1,26,1,Respondida,SMP,1
6341,543,4,10,5,Em Análise,SMP,1
6342,274,1,25,5,Respondida,SMP,1
6343,630,4,21,29,Respondida,SMP,1
6344,262,5,25,5,Respondida,SMP,1
6345,72,4,25,33,Respondida,SMP,1
6346,412,4,22,33,Pendente,SMP,1
6347,457,4,21,14,Respondida,SMP,1
6348,471,4,13,5,Em Análise,SMP,1
6349,552,5,19,31,Respondida,SMP,1
6350,567,5,10,5,Respondida,SMP,1
6351,505,2,17,33,Pendente,SMP,1
6352,125,1,21,5,Respondida,SMP,1
6353,224,4,13,5,Respondida,SMP,1
6354,484,1,13,5,Respondida,SMP,1
6355,124,4,16,33,Respondida,SMP,1
6356,128,4,25,33,Respondida,SMP,1
6357,456,2,8,33,Pendente,SMP,1
6358,351,5,17,5,Respondida,SMP,1
6359,70,1,14,29,Respondida,SMP,1
6360,1,4,17,5,Respondida,SMP,1
6361,196,4,20,5,Respondida,SMP,1
6362,599,5,13,33,Respondida,SMP,1
6363,719,1,11,5,Respondida,SMP,1
6364,494,5,21,1,Respondida,SMP,1
6365,167,4,25,30,Respondida,SMP,1
6366,616,1,21,5,Respondida,SMP,1
6367,483,1,21,5,Respondida,SMP,1
6368,163,1,11,1,Respondida,SMP,1
6369,571,1,4,14,Respondida,SMP,1
6370,378,1,25,14,Pendente,SMP,1
6371,73,4,13,33,Respondida,SMP,1
6372,341,4,20,1,Respondida,SMP,1
6373,677,4,6,33,Respondida,SMP,1
6374,367,2,5,33,Respondida,SMP,1
6375,641,4,13,14,Respondida,SMP,1
6376,311,4,17,5,Respondida,SMP,1
6377,712,5,5,31,Pendente,SMP,1
6378,428,5,25,1,Respondida,SMP,1
6379,483,2,21,14,Pendente,SMP,1
6380,272,5,14,31,Respondida,SMP,1
6381,292,1,16,1,Pendente,SMP,1
6382,325,4,21,33,Respondida,SMP,1
6383,594,1,5,33,Pendente,SMP,1
6384,601,1,10,33,Respondida,SMP,1
6385,163,4,4,14,Respondida,SMP,1
6386,618,4,19,31,Pendente,SMP,1
6387,626,4,21,5,Respondida,SMP,1
6388,654,4,16,33,Pendente,SMP,1
6389,708,5,21,33,Respondida,SMP,1
6390,123,4,25,14,Respondida,SMP,1
6391,467,4,12,5,Pendente,SMP,1
6392,487,4,8,5,Respondida,SMP,1
6393,644,3,14,5,Respondida,SMP,1
6394,359,4,25,14,Respondida,SMP,1
6395,593,2,13,31,Respondida,SMP,1
6396,324,5,9,5,Pendente,SMP,1
6397,511,4,5,5,Respondida,SMP,1
6398,631,2,10,25,Respondida,SMP,1
6399,153,4,17,31,Respondida,SMP,1
6400,306,1,12,5,Pendente,SMP,1
6401,324,2,17,14,Em Análise,SMP,1
6402,138,5,19,31,Respondida,SMP,1
6403,417,5,21,31,Respondida,SMP,1
6404,565,4,4,5,Em Análise,SMP,1
6405,101,1,15,5,Respondida,SMP,1
6406,513,5,14,33,Respondida,SMP,1
6407,492,1,13,31,Respondida,SMP,1
6408,449,5,25,5,Respondida,SMP,1
6409,511,4,9,5,Respondida,SMP,1
6410,327,1,25,14,Respondida,SMP,1
6411,79,1,3,33,Pendente,SMP,1
6412,609,4,25,14,Respondida,SMP,1
6413,696,5,13,31,Respondida,SMP,1
6414,131,4,4,14,Respondida,SMP,1
6415,646,4,25,33,Respondida,SMP,1
6416,206,4,6,5,Respondida,SMP,1
6417,477,4,13,29,Respondida,SMP,1
6418,268,5,5,33,Respondida,SMP,1
6419,152,4,25,5,Respondida,SMP,1
6420,675,4,12,14,Respondida,SMP,1
6421,186,5,5,19,Respondida,SMP,1
6422,445,2,25,5,Pendente,SMP,1
6423,623,5,25,5,Respondida,SMP,1
6424,319,4,10,1,Respondida,SMP,1
6425,403,4,12,13,Respondida,SMP,1
6426,184,2,21,31,Respondida,SMP,1
6427,468,4,18,14,Pendente,SMP,1
6428,289,3,19,1,Respondida,SMP,1
6429,10,3,17,33,Pendente,SMP,1
6430,564,5,25,33,Respondida,SMP,1
6431,544,4,5,33,Respondida,SMP,1
6432,464,1,19,31,Respondida,SMP,1
6433,107,5,13,14,Respondida,SMP,1
6434,535,1,19,14,Respondida,SMP,1
6435,384,5,21,31,Respondida,SMP,1
6436,86,5,5,33,Em Análise,SMP,1
6437,50,1,9,33,Respondida,SMP,1
6438,152,1,25,14,Pendente,SMP,1
6439,232,2,7,1,Pendente,SMP,1
6440,662,5,19,14,Pendente,SMP,1
6441,607,4,13,5,Respondida,SMP,1
6442,437,4,13,5,Respondida,SMP,1
6443,585,4,9,31,Respondida,SMP,1
6444,288,1,17,14,Respondida,SMP,1
6445,411,2,14,14,Respondida,SMP,1
6446,197,1,6,33,Respondida,SMP,1
6447,86,4,25,31,Respondida,SMP,1
6448,435,4,13,5,Respondida,SMP,1
6449,517,2,13,33,Respondida,SMP,1
6450,425,5,25,14,Respondida,SMP,1
6451,307,1,3,5,Respondida,SMP,1
6452,608,4,5,14,Em Análise,SMP,1
6453,114,5,14,1,Em Análise,SMP,1
6454,228,4,25,5,Respondida,SMP,1
6455,490,2,27,33,Pendente,SMP,1
6456,133,1,25,14,Respondida,SMP,1
6457,273,4,26,14,Respondida,SMP,1
6458,16,4,13,5,Respondida,SMP,1
6459,167,1,13,5,Respondida,SMP,1
6460,24,5,20,5,Respondida,SMP,1
6461,347,1,21,32,Respondida,SMP,1
6462,139,5,6,14,Respondida,SMP,1
6463,187,4,13,33,Pendente,SMP,1
6464,644,4,17,29,Respondida,SMP,1
6465,369,5,14,33,Respondida,SMP,1
6466,191,4,13,5,Em Análise,SMP,1
6467,173,4,13,5,Respondida,SMP,1
6468,607,3,9,5,Respondida,SMP,1
6469,499,4,17,33,Em Análise,SMP,1
6470,126,1,25,33,Pendente,SMP,1
6471,653,2,6,29,Respondida,SMP,1
6472,30,4,19,29,Respondida,SMP,1
6473,382,1,16,33,Respondida,SMP,1
6474,281,1,13,5,Respondida,SMP,1
6475,249,1,12,31,Respondida,SMP,1
6476,209,5,25,14,Respondida,SMP,1
6477,436,5,13,5,Pendente,SMP,1
6478,474,1,21,3,Pendente,SMP,1
6479,541,4,14,14,Pendente,SMP,1
6480,514,1,24,29,Respondida,SMP,1
6481,74,1,25,5,Pendente,SMP,1
6482,314,4,25,31,Respondida,SMP,1
6483,32,4,17,31,Pendente,SMP,1
6484,123,1,25,33,Pendente,SMP,1
6485,110,4,19,33,Pendente,SMP,1
6486,352,4,6,14,Respondida,SMP,1
6487,95,2,5,1,Respondida,SMP,1
6488,325,1,25,1,Respondida,SMP,1
6489,124,5,5,33,Respondida,SMP,1
6490,646,4,21,31,Respondida,SMP,1
6491,388,1,25,14,Respondida,SMP,1
6492,397,5,25,1,Respondida,SMP,1
6493,270,5,25,5,Em Análise,SMP,1
6494,281,4,25,33,Respondida,SMP,1
6495,352,4,16,33,Respondida,SMP,1
6496,105,4,13,5,Em Análise,SMP,1
6497,5,1,13,5,Respondida,SMP,1
6498,160,4,14,31,Em Análise,SMP,1
6499,371,4,5,5,Respondida,SMP,1
6500,674,1,21,33,Respondida,SMP,1
6501,345,4,25,14,Respondida,SMP,1
6502,216,4,13,29,Pendente,SMP,1
6503,654,4,17,31,Respondida,SMP,1
6504,418,2,5,33,Respondida,SMP,1
6505,229,4,5,5,Respondida,SMP,1
6506,104,2,5,5,Respondida,SMP,1
6507,54,5,25,33,Respondida,SMP,1
6508,596,1,13,14,Respondida,SMP,1
6509,325,4,25,5,Em Análise,SMP,1
6510,68,1,5,33,Respondida,SMP,1
6511,118,2,2,31,Respondida,SMP,1
6512,359,3,19,33,Respondida,SMP,1
6513,20,5,25,33,Respondida,SMP,1
6514,307,5,25,14,Pendente,SMP,1
6515,497,4,2,29,Pendente,SMP,1
6516,585,4,25,29,Respondida,SMP,1
6517,271,4,24,14,Em Análise,SMP,1
6518,590,4,19,5,Respondida,SMP,1
6519,536,1,25,14,Respondida,SMP,1
6520,307,4,19,33,Pendente,SMP,1
6521,404,1,2,5,Respondida,SMP,1
6522,388,4,17,14,Em Análise,SMP,1
6523,410,2,25,31,Pendente,SMP,1
6524,444,1,19,33,Pendente,SMP,1
6525,112,5,21,14,Pendente,SMP,1
6526,323,4,25,33,Respondida,SMP,1
6527,574,2,9,33,Respondida,SMP,1
6528,336,4,5,5,Pendente,SMP,1
6529,117,4,7,33,Respondida,SMP,1
6530,621,5,11,31,Em Análise,SMP,1
6531,366,4,25,33,Respondida,SMP,1
6532,334,1,2,1,Respondida,SMP,1
6533,682,5,21,5,Respondida,SMP,1
6534,653,1,12,14,Respondida,SMP,1
6535,719,1,6,31,Respondida,SMP,1
6536,692,2,3,29,Respondida,SMP,1
6537,310,4,25,14,Respondida,SMP,1
6538,388,4,5,1,Respondida,SMP,1
6539,144,5,5,5,Respondida,SMP,1
6540,631,4,5,14,Pendente,SMP,1
6541,444,4,25,5,Pendente,SMP,1
6542,436,4,5,5,Respondida,SMP,1
6543,246,4,21,14,Respondida,SMP,1
6544,617,1,21,5,Respondida,SMP,1
6545,456,4,16,1,Respondida,SMP,1
6546,38,4,15,33,Em Análise,SMP,1
6547,237,1,27,5,Respondida,SMP,1
6548,172,1,21,5,Respondida,SMP,1
6549,518,1,5,14,Respondida,SMP,1
6550,622,4,19,33,Respondida,SMP,1
6551,507,1,25,33,Pendente,SMP,1
6552,109,1,19,14,Respondida,SMP,1
6553,644,1,19,31,Pendente,SMP,1
6554,525,4,20,29,Respondida,SMP,1
6555,534,5,25,1,Respondida,SMP,1
6556,7,1,25,33,Pendente,SMP,1
6557,600,3,17,5,Pendente,SMP,1
6558,721,1,19,14,Respondida,SMP,1
6559,210,2,13,5,Pendente,SMP,1
6560,61,1,27,29,Respondida,SMP,1
6561,55,4,21,31,Respondida,SMP,1
6562,20,5,13,5,Respondida,SMP,1
6563,357,1,25,13,Respondida,SMP,1
6564,66,1,17,33,Respondida,SMP,1
6565,544,4,5,5,Respondida,SMP,1
6566,575,1,27,14,Respondida,SMP,1
6567,343,1,14,14,Respondida,SMP,1
6568,27,4,13,5,Respondida,SMP,1
6569,175,1,6,14,Respondida,SMP,1
6570,131,4,25,6,Respondida,SMP,1
6571,150,2,8,1,Respondida,SMP,1
6572,282,5,18,5,Respondida,SMP,1
6573,654,1,12,33,Respondida,SMP,1
6574,500,2,2,14,Respondida,SMP,1
6575,509,4,11,1,Respondida,SMP,1
6576,189,5,11,5,Pendente,SMP,1
6577,702,5,19,5,Respondida,SMP,1
6578,727,2,25,14,Respondida,SMP,1
6579,647,3,21,5,Respondida,SMP,1
6580,52,4,13,14,Respondida,SMP,1
6581,713,4,13,14,Respondida,SMP,1
6582,184,4,21,14,Respondida,SMP,1
6583,252,4,25,33,Respondida,SMP,1
6584,207,5,15,5,Respondida,SMP,1
6585,709,1,16,31,Respondida,SMP,1
6586,702,4,13,33,Respondida,SMP,1
6587,219,6,6,14,Respondida,SMP,1
6588,437,4,9,6,Respondida,SMP,1
6589,65,4,9,33,Respondida,SMP,1
6590,327,2,2,33,Em Análise,SMP,1
6591,624,5,7,14,Pendente,SMP,1
6592,19,1,14,14,Respondida,SMP,1
6593,403,4,25,33,Respondida,SMP,1
6594,29,5,17,5,Respondida,SMP,1
6595,677,1,5,5,Respondida,SMP,1
6596,150,5,13,5,Pendente,SMP,1
6597,439,5,17,1,Respondida,SMP,1
6598,113,4,14,33,Respondida,SMP,1
6599,427,3,23,33,Respondida,SMP,1
6600,657,5,16,19,Respondida,SMP,1
6601,49,1,23,15,Respondida,SMP,1
6602,260,4,19,14,Respondida,SMP,1
6603,627,1,10,14,Respondida,SMP,1
6604,669,6,25,5,Respondida,SMP,1
6605,550,4,8,33,Respondida,SMP,1
6606,407,1,19,31,Respondida,SMP,1
6607,459,1,9,1,Em Análise,SMP,1
6608,66,4,25,1,Respondida,SMP,1
6609,340,1,13,5,Respondida,SMP,1
6610,117,1,12,31,Respondida,SMP,1
6611,616,1,18,14,Respondida,SMP,1
6612,279,4,25,33,Em Análise,SMP,1
6613,99,4,8,5,Em Análise,SMP,1
6614,301,5,7,5,Pendente,SMP,1
6615,506,4,13,14,Pendente,SMP,1
6616,701,4,25,31,Respondida,SMP,1
6617,21,4,19,5,Respondida,SMP,1
6618,620,4,10,33,Respondida,SMP,1
6619,582,3,25,14,Respondida,SMP,1
6620,451,1,12,33,Respondida,SMP,1
6621,428,2,13,1,Respondida,SMP,1
6622,592,4,9,27,Em Análise,SMP,1
6623,530,2,19,5,Em Análise,SMP,1
6624,709,4,17,31,Respondida,SMP,1
6625,344,4,10,5,Respondida,SMP,1
6626,650,2,13,33,Respondida,SMP,1
6627,275,4,13,21,Respondida,SMP,1
6628,289,4,13,33,Em Análise,SMP,1
6629,612,4,19,29,Respondida,SMP,1
6630,440,4,15,5,Respondida,SMP,1
6631,529,1,22,6,Respondida,SMP,1
6632,32,4,14,33,Pendente,SMP,1
6633,477,4,25,33,Em Análise,SMP,1
6634,421,4,18,5,Respondida,SMP,1
6635,489,2,15,14,Em Análise,SMP,1
6636,715,2,13,1,Respondida,SMP,1
6637,543,5,25,31,Respondida,SMP,1
6638,496,4,10,31,Respondida,SMP,1
6639,649,4,5,14,Respondida,SMP,1
6640,374,1,19,5,Respondida,SMP,1
6641,378,5,19,14,Respondida,SMP,1
6642,96,1,19,33,Respondida,SMP,1
6643,159,3,2,1,Respondida,SMP,1
6644,359,4,9,31,Respondida,SMP,1
6645,144,4,23,33,Respondida,SMP,1
6646,625,4,8,5,Pendente,SMP,1
6647,563,4,25,31,Respondida,SMP,1
6648,88,4,25,33,Respondida,SMP,1
6649,91,4,11,31,Em Análise,SMP,1
6650,310,4,21,1,Em Análise,SMP,1
6651,174,4,25,27,Respondida,SMP,1
6652,494,4,19,14,Respondida,SMP,1
6653,487,5,16,1,Em Análise,SMP,1
6654,690,2,13,33,Pendente,SMP,1
6655,212,1,15,5,Respondida,SMP,1
6656,87,5,5,3,Pendente,SMP,1
6657,542,4,17,5,Respondida,SMP,1
6658,30,6,13,14,Respondida,SMP,1
6659,623,4,17,14,Em Análise,SMP,1
6660,600,4,25,14,Respondida,SMP,1
6661,386,5,5,31,Respondida,SMP,1
6662,330,5,9,5,Respondida,SMP,1
6663,493,5,19,33,Pendente,SMP,1
6664,396,2,21,28,Respondida,SMP,1
6665,215,4,6,1,Respondida,SMP,1
6666,263,4,24,33,Pendente,SMP,1
6667,191,4,19,15,Respondida,SMP,1
6668,395,2,16,5,Respondida,SMP,1
6669,470,5,9,15,Pendente,SMP,1
6670,586,4,1,5,Respondida,SMP,1
6671,426,5,19,33,Respondida,SMP,1
6672,242,4,23,13,Respondida,SMP,1
6673,321,1,21,5,Em Análise,SMP,1
6674,348,2,25,33,Respondida,SMP,1
6675,83,4,16,14,Respondida,SMP,1
6676,195,1,6,29,Em Análise,SMP,1
6677,614,2,4,5,Respondida,SMP,1
6678,449,1,9,14,Respondida,SMP,1
6679,602,4,18,5,Respondida,SMP,1
6680,347,5,6,33,Respondida,SMP,1
6681,697,1,8,33,Respondida,SMP,1
6682,583,4,24,33,Pendente,SMP,1
6683,8,4,22,5,Respondida,SMP,1
6684,154,4,5,14,Respondida,SMP,1
6685,352,4,15,33,Respondida,SMP,1
6686,31,1,19,31,Respondida,SMP,1
6687,626,1,10,29,Respondida,SMP,1
6688,685,5,21,5,Respondida,SMP,1
6689,668,4,14,14,Respondida,SMP,1
6690,255,4,25,5,Respondida,SMP,1
6691,270,4,4,14,Respondida,SMP,1
6692,727,4,25,31,Respondida,SMP,1
6693,542,4,16,5,Respondida,SMP,1
6694,682,1,13,33,Em Análise,SMP,1
6695,584,5,19,5,Respondida,SMP,1
6696,730,1,19,33,Respondida,SMP,1
6697,567,1,4,1,Respondida,SMP,1
6698,413,4,16,14,Em Análise,SMP,1
6699,563,1,6,33,Pendente,SMP,1
6700,284,2,20,31,Respondida,SMP,1
6701,544,4,15,5,Respondida,SMP,1
6702,606,2,25,5,Respondida,SMP,1
6703,612,4,5,14,Respondida,SMP,1
6704,680,2,5,1,Respondida,SMP,1
6705,633,1,25,14,Pendente,SMP,1
6706,474,1,2,14,Respondida,SMP,1
6707,221,1,14,14,Pendente,SMP,1
6708,661,2,19,14,Respondida,SMP,1
6709,385,4,21,31,Respondida,SMP,1
6710,285,1,9,5,Respondida,SMP,1
6711,680,4,21,29,Respondida,SMP,1
6712,612,4,19,5,Respondida,SMP,1
6713,21,4,10,22,Pendente,SMP,1
6714,35,5,25,5,Pendente,SMP,1
6715,472,4,19,5,Respondida,SMP,1
6716,33,4,9,31,Pendente,SMP,1
6717,389,1,10,1,Em Análise,SMP,1
6718,483,1,7,29,Respondida,SMP,1
6719,51,5,16,32,Respondida,SMP,1
6720,504,4,19,5,Respondida,SMP,1
6721,412,6,19,33,Respondida,SMP,1
6722,181,4,24,1,Em Análise,SMP,1
6723,478,2,2,5,Respondida,SMP,1
6724,380,1,17,33,Respondida,SMP,1
6725,601,4,14,5,Respondida,SMP,1
6726,15,4,4,31,Respondida,SMP,1
6727,161,4,25,29,Respondida,SMP,1
6728,477,5,17,5,Respondida,SMP,1
6729,595,4,16,1,Respondida,SMP,1
6730,648,2,17,5,Respondida,SMP,1
6731,193,4,26,31,Pendente,SMP,1
6732,420,4,25,33,Respondida,SMP,1
6733,484,2,17,33,Respondida,SMP,1
6734,519,1,9,31,Em Análise,SMP,1
6735,277,4,15,14,Pendente,SMP,1
6736,48,1,6,31,Respondida,SMP,1
6737,80,4,16,23,Respondida,SMP,1
6738,105,4,25,31,Respondida,SMP,1
6739,611,4,6,14,Pendente,SMP,1
6740,681,4,25,5,Pendente,SMP,1
6741,385,1,16,33,Respondida,SMP,1
6742,493,1,15,1,Em Análise,SMP,1
6743,346,4,17,31,Respondida,SMP,1
6744,554,4,15,14,Respondida,SMP,1
6745,395,2,5,5,Respondida,SMP,1
6746,138,5,21,13,Respondida,SMP,1
6747,179,5,21,28,Respondida,SMP,1
6748,55,2,13,5,Respondida,SMP,1
6749,84,4,14,5,Respondida,SMP,1
6750,46,4,24,33,Respondida,SMP,1
6751,591,4,19,14,Em Análise,SMP,1
6752,250,4,5,29,Respondida,SMP,1
6753,632,1,19,33,Respondida,SMP,1
6754,454,4,13,5,Respondida,SMP,1
6755,537,5,25,33,Em Análise,SMP,1
6756,666,5,4,5,Respondida,SMP,1
6757,420,1,25,13,Respondida,SMP,1
6758,618,4,14,5,Respondida,SMP,1
6759,409,4,9,31,Pendente,SMP,1
6760,240,1,11,5,Respondida,SMP,1
6761,599,1,21,14,Respondida,SMP,1
6762,473,4,9,33,Respondida,SMP,1
6763,561,5,16,5,Respondida,SMP,1
6764,580,5,13,5,Pendente,SMP,1
6765,515,1,25,33,Respondida,SMP,1
6766,379,4,17,5,Respondida,SMP,1
6767,459,1,14,33,Em Análise,SMP,1
6768,640,2,25,14,Respondida,SMP,1
6769,416,4,25,31,Em Análise,SMP,1
6770,369,1,8,33,Respondida,SMP,1
6771,108,4,25,14,Respondida,SMP,1
6772,107,4,21,14,Respondida,SMP,1
6773,355,5,13,27,Respondida,SMP,1
6774,246,5,16,14,Respondida,SMP,1
6775,318,1,25,31,Pendente,SMP,1
6776,40,4,15,5,Pendente,SMP,1
6777,249,2,13,5,Respondida,SMP,1
6778,278,5,9,32,Pendente,SMP,1
6779,268,2,10,33,Respondida,SMP,1
6780,583,1,19,14,Respondida,SMP,1
6781,667,5,14,31,Em Análise,SMP,1
6782,392,4,16,5,Pendente,SMP,1
6783,250,4,18,14,Pendente,SMP,1
6784,476,4,25,13,Pendente,SMP,1
6785,424,1,25,29,Respondida,SMP,1
6786,195,4,19,1,Pendente,SMP,1
6787,662,1,25,5,Respondida,SMP,1
6788,483,2,25,14,Respondida,SMP,1
6789,501,5,8,29,Em Análise,SMP,1
6790,158,2,25,31,Respondida,SMP,1
6791,42,2,21,31,Respondida,SMP,1
6792,645,1,13,33,Em Análise,SMP,1
6793,380,4,17,33,Respondida,SMP,1
6794,575,4,13,5,Respondida,SMP,1
6795,6,4,14,5,Pendente,SMP,1
6796,190,1,13,14,Respondida,SMP,1
6797,91,4,5,33,Respondida,SMP,1
6798,590,4,13,5,Respondida,SMP,1
6799,541,1,21,5,Respondida,SMP,1
6800,483,4,12,5,Respondida,SMP,1
6801,415,1,17,5,Respondida,SMP,1
6802,570,4,18,14,Respondida,SMP,1
6803,201,1,25,5,Respondida,SMP,1
6804,511,4,21,14,Em Análise,SMP,1
6805,415,4,13,19,Pendente,SMP,1
6806,281,2,17,14,Respondida,SMP,1
6807,275,1,25,33,Pendente,SMP,1
6808,13,4,8,14,Respondida,SMP,1
6809,696,1,20,14,Respondida,SMP,1
6810,432,1,19,5,Em Análise,SMP,1
6811,376,5,5,1,Respondida,SMP,1
6812,157,4,24,5,Respondida,SMP,1
6813,571,4,25,5,Respondida,SMP,1
6814,44,5,17,5,Em Análise,SMP,1
6815,89,4,13,14,Pendente,SMP,1
6816,636,5,10,5,Pendente,SMP,1
6817,45,5,19,19,Pendente,SMP,1
6818,16,5,24,14,Respondida,SMP,1
6819,246,5,18,29,Respondida,SMP,1
6820,576,2,13,25,Pendente,SMP,1
6821,715,4,25,5,Pendente,SMP,1
6822,34,4,15,14,Respondida,SMP,1
6823,494,4,26,14,Respondida,SMP,1
6824,584,4,25,33,Respondida,SMP,1
